"BehaviorSpace results (NetLogo 6.2.2)"
"../repro-seir-master/model/m2-seir.nlogo"
"experiment"
"04/14/2023 16:45:27:554 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","300","0","300"
"[run number]","pop-init","te-g","ti-g","infectionRadius-i","beta","tr-g","prop-infecte","[step]","propSuseptible","propExposed","propInfected","propRecovered"
"5","20000","3","7","1","0.5","365","0.1","623","0.2376","0.0166","0.03275","0.71305"
"4","20000","3","7","1","0.5","365","0.1","627","0.2457","0.0164","0.0343","0.7036"
"12","20000","3","7","1","0.5","365","0.1","605","0.22655","0.01855","0.0371","0.7178"
"17","20000","3","7","1","0.5","365","0.1","450","0.2342","0.02005","0.04025","0.7055"
"1","20000","3","7","1","0.5","365","0.1","635","0.23495","0.0175","0.03325","0.7143"
"10","20000","3","7","1","0.5","365","0.1","469","0.23675","0.01665","0.03235","0.71425"
"8","20000","3","7","1","0.5","365","0.1","616","0.23965","0.016","0.02805","0.7163"
"5","20000","3","7","1","0.5","365","0.1","624","0.2342","0.01755","0.03235","0.7159"
"18","20000","3","7","1","0.5","365","0.1","625","0.23365","0.01645","0.0341","0.7158"
"9","20000","3","7","1","0.5","365","0.1","517","0.2235","0.0155","0.03305","0.72795"
"13","20000","3","7","1","0.5","365","0.1","627","0.23275","0.0152","0.03405","0.718"
"6","20000","3","7","1","0.5","365","0.1","594","0.2494","0.01675","0.02975","0.7041"
"11","20000","3","7","1","0.5","365","0.1","425","0.2528","0.01525","0.03025","0.7017"
"18","20000","3","7","1","0.5","365","0.1","626","0.22975","0.01805","0.03455","0.71765"
"19","20000","3","7","1","0.5","365","0.1","518","0.22675","0.0187","0.03495","0.7196"
"9","20000","3","7","1","0.5","365","0.1","518","0.2203","0.01745","0.0324","0.72985"
"12","20000","3","7","1","0.5","365","0.1","606","0.22265","0.01935","0.0375","0.7205"
"4","20000","3","7","1","0.5","365","0.1","628","0.2414","0.0189","0.03435","0.70535"
"1","20000","3","7","1","0.5","365","0.1","636","0.23045","0.0201","0.0342","0.71525"
"20","20000","3","7","1","0.5","365","0.1","616","0.78435","0","0","0.21565"
"5","20000","3","7","1","0.5","365","0.1","625","0.23755","0.01665","0.0313","0.7145"
"10","20000","3","7","1","0.5","365","0.1","470","0.23065","0.0196","0.0333","0.71645"
"15","20000","3","7","1","0.5","365","0.1","635","0.2232","0.01645","0.03445","0.7259"
"18","20000","3","7","1","0.5","365","0.1","627","0.23355","0.0161","0.0348","0.71555"
"5","20000","3","7","1","0.5","365","0.1","626","0.2343","0.0183","0.0315","0.7159"
"13","20000","3","7","1","0.5","365","0.1","628","0.22935","0.01645","0.03405","0.72015"
"2","20000","3","7","1","0.5","365","0.1","623","0.23935","0.0155","0.0318","0.71335"
"9","20000","3","7","1","0.5","365","0.1","519","0.22505","0.01555","0.03205","0.72735"
"18","20000","3","7","1","0.5","365","0.1","628","0.23035","0.01725","0.035","0.7174"
"7","20000","3","7","1","0.5","365","0.1","421","0.26015","0.01765","0.0312","0.691"
"14","20000","3","7","1","0.5","365","0.1","577","0.2279","0.0177","0.0374","0.717"
"11","20000","3","7","1","0.5","365","0.1","426","0.24845","0.0182","0.0294","0.70395"
"9","20000","3","7","1","0.5","365","0.1","520","0.22215","0.0164","0.0331","0.72835"
"3","20000","3","7","1","0.5","365","0.1","615","0.24515","0.01305","0.03165","0.71015"
"5","20000","3","7","1","0.5","365","0.1","627","0.23705","0.0159","0.0327","0.71435"
"15","20000","3","7","1","0.5","365","0.1","636","0.2199","0.0175","0.0351","0.7275"
"2","20000","3","7","1","0.5","365","0.1","624","0.2349","0.0173","0.03245","0.71535"
"8","20000","3","7","1","0.5","365","0.1","617","0.2432","0.01385","0.02865","0.7143"
"18","20000","3","7","1","0.5","365","0.1","629","0.23295","0.0151","0.03555","0.7164"
"5","20000","3","7","1","0.5","365","0.1","628","0.23335","0.01735","0.0332","0.7161"
"20","20000","3","7","1","0.5","365","0.1","617","0.7851","0","0","0.2149"
"9","20000","3","7","1","0.5","365","0.1","521","0.22675","0.01365","0.0334","0.7262"
"3","20000","3","7","1","0.5","365","0.1","616","0.2409","0.01605","0.0309","0.71215"
"28","20000","3","7","1","0.5","365","0.1","519","0.2462","0.0154","0.02905","0.70935"
"18","20000","3","7","1","0.5","365","0.1","630","0.22895","0.01735","0.03565","0.71805"
"6","20000","3","7","1","0.5","365","0.1","595","0.25385","0.01445","0.03","0.7017"
"14","20000","3","7","1","0.5","365","0.1","578","0.22395","0.0195","0.0371","0.71945"
"12","20000","3","7","1","0.5","365","0.1","607","0.2257","0.01765","0.03825","0.7184"
"7","20000","3","7","1","0.5","365","0.1","422","0.2539","0.02135","0.0309","0.69385"
"21","20000","3","7","1","0.5","365","0.1","419","0.2668","0.0171","0.03265","0.68345"
"1","20000","3","7","1","0.5","365","0.1","637","0.23335","0.01775","0.035","0.7139"
"9","20000","3","7","1","0.5","365","0.1","522","0.22285","0.0164","0.03275","0.728"
"4","20000","3","7","1","0.5","365","0.1","629","0.24475","0.0168","0.034","0.70445"
"17","20000","3","7","1","0.5","365","0.1","451","0.2374","0.0185","0.039","0.7051"
"5","20000","3","7","1","0.5","365","0.1","629","0.23635","0.0153","0.0336","0.71475"
"8","20000","3","7","1","0.5","365","0.1","618","0.23995","0.01605","0.0283","0.7157"
"19","20000","3","7","1","0.5","365","0.1","519","0.23105","0.0157","0.0358","0.71745"
"13","20000","3","7","1","0.5","365","0.1","629","0.23285","0.01495","0.0333","0.7189"
"18","20000","3","7","1","0.5","365","0.1","631","0.2319","0.01575","0.0355","0.71685"
"5","20000","3","7","1","0.5","365","0.1","630","0.2328","0.01685","0.03415","0.7162"
"12","20000","3","7","1","0.5","365","0.1","608","0.2213","0.01995","0.03845","0.7203"
"6","20000","3","7","1","0.5","365","0.1","596","0.2494","0.0167","0.03125","0.70265"
"28","20000","3","7","1","0.5","365","0.1","520","0.24305","0.01725","0.0288","0.7109"
"9","20000","3","7","1","0.5","365","0.1","523","0.2267","0.01385","0.03245","0.727"
"1","20000","3","7","1","0.5","365","0.1","638","0.22795","0.0208","0.0353","0.71595"
"18","20000","3","7","1","0.5","365","0.1","632","0.2277","0.0178","0.0345","0.72"
"4","20000","3","7","1","0.5","365","0.1","630","0.2422","0.01835","0.03345","0.706"
"20","20000","3","7","1","0.5","365","0.1","618","0.78555","0","0","0.21445"
"9","20000","3","7","1","0.5","365","0.1","524","0.22175","0.0169","0.0309","0.73045"
"17","20000","3","7","1","0.5","365","0.1","452","0.2321","0.02115","0.0384","0.70835"
"10","20000","3","7","1","0.5","365","0.1","471","0.2351","0.0165","0.0349","0.7135"
"21","20000","3","7","1","0.5","365","0.1","420","0.26115","0.0206","0.03305","0.6852"
"13","20000","3","7","1","0.5","365","0.1","630","0.2285","0.01725","0.03255","0.7217"
"5","20000","3","7","1","0.5","365","0.1","631","0.2363","0.01555","0.03345","0.7147"
"2","20000","3","7","1","0.5","365","0.1","625","0.23715","0.01555","0.03265","0.71465"
"19","20000","3","7","1","0.5","365","0.1","520","0.22635","0.0185","0.0359","0.71925"
"18","20000","3","7","1","0.5","365","0.1","633","0.2317","0.0156","0.03445","0.71825"
"5","20000","3","7","1","0.5","365","0.1","632","0.2324","0.0183","0.03375","0.71555"
"15","20000","3","7","1","0.5","365","0.1","637","0.2231","0.0158","0.03445","0.72665"
"9","20000","3","7","1","0.5","365","0.1","525","0.2271","0.014","0.0314","0.7275"
"18","20000","3","7","1","0.5","365","0.1","634","0.2276","0.01905","0.0343","0.71905"
"3","20000","3","7","1","0.5","365","0.1","617","0.2434","0.0146","0.03045","0.71155"
"11","20000","3","7","1","0.5","365","0.1","427","0.253","0.0156","0.03025","0.70115"
"9","20000","3","7","1","0.5","365","0.1","526","0.2225","0.01645","0.03115","0.7299"
"10","20000","3","7","1","0.5","365","0.1","472","0.23005","0.0191","0.03515","0.7157"
"2","20000","3","7","1","0.5","365","0.1","626","0.2333","0.01795","0.0324","0.71635"
"5","20000","3","7","1","0.5","365","0.1","633","0.2359","0.01625","0.0335","0.71435"
"8","20000","3","7","1","0.5","365","0.1","619","0.2437","0.01415","0.02865","0.7135"
"20","20000","3","7","1","0.5","365","0.1","619","0.78615","0","0","0.21385"
"14","20000","3","7","1","0.5","365","0.1","579","0.22755","0.01755","0.0376","0.7173"
"1","20000","3","7","1","0.5","365","0.1","639","0.231","0.0187","0.03535","0.71495"
"18","20000","3","7","1","0.5","365","0.1","635","0.23065","0.0166","0.0349","0.71785"
"15","20000","3","7","1","0.5","365","0.1","638","0.21935","0.01855","0.034","0.7281"
"3","20000","3","7","1","0.5","365","0.1","618","0.24015","0.01685","0.0302","0.7128"
"12","20000","3","7","1","0.5","365","0.1","609","0.22335","0.01795","0.03825","0.72045"
"1","20000","3","7","1","0.5","365","0.1","640","0.22665","0.0199","0.03615","0.7173"
"9","20000","3","7","1","0.5","365","0.1","527","0.2262","0.01505","0.03055","0.7282"
"18","20000","3","7","1","0.5","365","0.1","636","0.22705","0.0179","0.03475","0.7203"
"6","20000","3","7","1","0.5","365","0.1","597","0.25325","0.0155","0.0308","0.70045"
"4","20000","3","7","1","0.5","365","0.1","631","0.2451","0.0164","0.0338","0.7047"
"5","20000","3","7","1","0.5","365","0.1","634","0.23105","0.0176","0.03515","0.7162"
"9","20000","3","7","1","0.5","365","0.1","528","0.22295","0.01635","0.03105","0.72965"
"11","20000","3","7","1","0.5","365","0.1","428","0.24935","0.0173","0.0306","0.70275"
"13","20000","3","7","1","0.5","365","0.1","631","0.23115","0.01585","0.0322","0.7208"
"8","20000","3","7","1","0.5","365","0.1","620","0.23945","0.0163","0.02885","0.7154"
"7","20000","3","7","1","0.5","365","0.1","423","0.25745","0.01905","0.0315","0.692"
"12","20000","3","7","1","0.5","365","0.1","610","0.21785","0.0205","0.0386","0.72305"
"1","20000","3","7","1","0.5","365","0.1","641","0.22945","0.0183","0.03625","0.716"
"14","20000","3","7","1","0.5","365","0.1","580","0.22425","0.01905","0.0368","0.7199"
"18","20000","3","7","1","0.5","365","0.1","637","0.23175","0.01665","0.0354","0.7162"
"6","20000","3","7","1","0.5","365","0.1","598","0.24915","0.01835","0.03","0.7025"
"4","20000","3","7","1","0.5","365","0.1","632","0.24095","0.01875","0.03335","0.70695"
"1","20000","3","7","1","0.5","365","0.1","642","0.22495","0.0201","0.03595","0.719"
"28","20000","3","7","1","0.5","365","0.1","521","0.2483","0.01535","0.0295","0.70685"
"18","20000","3","7","1","0.5","365","0.1","638","0.2276","0.0184","0.0361","0.7179"
"9","20000","3","7","1","0.5","365","0.1","529","0.2275","0.0149","0.03115","0.72645"
"20","20000","3","7","1","0.5","365","0.1","620","0.78665","0","0","0.21335"
"19","20000","3","7","1","0.5","365","0.1","521","0.23015","0.01585","0.0361","0.7179"
"17","20000","3","7","1","0.5","365","0.1","453","0.23555","0.01945","0.03735","0.70765"
"13","20000","3","7","1","0.5","365","0.1","632","0.22865","0.01655","0.0316","0.7232"
"2","20000","3","7","1","0.5","365","0.1","627","0.23705","0.0156","0.03295","0.7144"
"9","20000","3","7","1","0.5","365","0.1","530","0.224","0.0164","0.0318","0.7278"
"7","20000","3","7","1","0.5","365","0.1","424","0.25215","0.02085","0.0325","0.6945"
"1","20000","3","7","1","0.5","365","0.1","643","0.22855","0.01725","0.0365","0.7177"
"18","20000","3","7","1","0.5","365","0.1","639","0.2309","0.01645","0.03565","0.717"
"21","20000","3","7","1","0.5","365","0.1","421","0.265","0.01825","0.03375","0.683"
"3","20000","3","7","1","0.5","365","0.1","619","0.2441","0.0139","0.03085","0.71115"
"1","20000","3","7","1","0.5","365","0.1","644","0.22435","0.0185","0.0371","0.72005"
"28","20000","3","7","1","0.5","365","0.1","522","0.2439","0.0183","0.03025","0.70755"
"18","20000","3","7","1","0.5","365","0.1","640","0.2269","0.01755","0.0363","0.71925"
"15","20000","3","7","1","0.5","365","0.1","639","0.22275","0.0163","0.03395","0.727"
"2","20000","3","7","1","0.5","365","0.1","628","0.23275","0.01685","0.03285","0.71755"
"19","20000","3","7","1","0.5","365","0.1","522","0.2256","0.01885","0.03485","0.7207"
"9","20000","3","7","1","0.5","365","0.1","531","0.2297","0.0139","0.03045","0.72595"
"10","20000","3","7","1","0.5","365","0.1","473","0.23305","0.0173","0.03515","0.7145"
"17","20000","3","7","1","0.5","365","0.1","454","0.2307","0.021","0.03805","0.71025"
"5","20000","3","7","1","0.5","365","0.1","635","0.2338","0.01735","0.0344","0.71445"
"9","20000","3","7","1","0.5","365","0.1","532","0.22645","0.0162","0.02965","0.7277"
"12","20000","3","7","1","0.5","365","0.1","611","0.22095","0.01865","0.03785","0.72255"
"8","20000","3","7","1","0.5","365","0.1","621","0.2435","0.01405","0.02925","0.7132"
"20","20000","3","7","1","0.5","365","0.1","621","0.7874","0","0","0.2126"
"3","20000","3","7","1","0.5","365","0.1","620","0.24065","0.0154","0.0311","0.71285"
"1","20000","3","7","1","0.5","365","0.1","645","0.2266","0.0165","0.0373","0.7196"
"18","20000","3","7","1","0.5","365","0.1","641","0.2305","0.01565","0.03615","0.7177"
"4","20000","3","7","1","0.5","365","0.1","633","0.24335","0.0172","0.03345","0.706"
"1","20000","3","7","1","0.5","365","0.1","646","0.22245","0.01805","0.037","0.7225"
"5","20000","3","7","1","0.5","365","0.1","636","0.2292","0.01985","0.0346","0.71635"
"15","20000","3","7","1","0.5","365","0.1","640","0.22035","0.01695","0.03365","0.72905"
"6","20000","3","7","1","0.5","365","0.1","599","0.2527","0.01645","0.0298","0.70105"
"10","20000","3","7","1","0.5","365","0.1","474","0.229","0.01895","0.0347","0.71735"
"21","20000","3","7","1","0.5","365","0.1","422","0.25945","0.01995","0.0344","0.6862"
"18","20000","3","7","1","0.5","365","0.1","642","0.22685","0.0178","0.0349","0.72045"
"9","20000","3","7","1","0.5","365","0.1","533","0.2312","0.01295","0.03025","0.7256"
"13","20000","3","7","1","0.5","365","0.1","633","0.23185","0.0149","0.03225","0.721"
"12","20000","3","7","1","0.5","365","0.1","612","0.2172","0.0196","0.03845","0.72475"
"14","20000","3","7","1","0.5","365","0.1","581","0.22785","0.0155","0.0372","0.71945"
"8","20000","3","7","1","0.5","365","0.1","622","0.2401","0.01585","0.0295","0.71455"
"9","20000","3","7","1","0.5","365","0.1","534","0.22835","0.01405","0.0308","0.7268"
"1","20000","3","7","1","0.5","365","0.1","647","0.22615","0.0161","0.0371","0.72065"
"11","20000","3","7","1","0.5","365","0.1","429","0.25225","0.01625","0.03075","0.70075"
"18","20000","3","7","1","0.5","365","0.1","643","0.23005","0.0162","0.03475","0.719"
"4","20000","3","7","1","0.5","365","0.1","634","0.2395","0.0189","0.03385","0.70775"
"6","20000","3","7","1","0.5","365","0.1","600","0.2482","0.01905","0.0301","0.70265"
"1","20000","3","7","1","0.5","365","0.1","648","0.2217","0.01835","0.036","0.72395"
"13","20000","3","7","1","0.5","365","0.1","634","0.229","0.01575","0.03235","0.7229"
"20","20000","3","7","1","0.5","365","0.1","622","0.78785","0","0","0.21215"
"2","20000","3","7","1","0.5","365","0.1","629","0.23625","0.0147","0.03255","0.7165"
"18","20000","3","7","1","0.5","365","0.1","644","0.2262","0.0178","0.03465","0.72135"
"14","20000","3","7","1","0.5","365","0.1","582","0.22255","0.01875","0.03645","0.72225"
"9","20000","3","7","1","0.5","365","0.1","535","0.23305","0.01265","0.0306","0.7237"
"9","20000","3","7","1","0.5","365","0.1","536","0.2308","0.01415","0.03055","0.7245"
"1","20000","3","7","1","0.5","365","0.1","649","0.22435","0.0172","0.0351","0.72335"
"19","20000","3","7","1","0.5","365","0.1","523","0.2302","0.0167","0.0348","0.7183"
"3","20000","3","7","1","0.5","365","0.1","621","0.24415","0.01485","0.0306","0.7104"
"18","20000","3","7","1","0.5","365","0.1","645","0.22945","0.0167","0.03365","0.7202"
"11","20000","3","7","1","0.5","365","0.1","430","0.2481","0.0182","0.0306","0.7031"
"2","20000","3","7","1","0.5","365","0.1","630","0.23175","0.017","0.03245","0.7188"
"5","20000","3","7","1","0.5","365","0.1","637","0.2327","0.0168","0.03545","0.71505"
"7","20000","3","7","1","0.5","365","0.1","425","0.25555","0.0186","0.0326","0.69325"
"15","20000","3","7","1","0.5","365","0.1","641","0.22515","0.015","0.0336","0.72625"
"1","20000","3","7","1","0.5","365","0.1","650","0.21995","0.01805","0.03545","0.72655"
"17","20000","3","7","1","0.5","365","0.1","455","0.2337","0.0186","0.03875","0.70895"
"18","20000","3","7","1","0.5","365","0.1","646","0.227","0.0177","0.0342","0.7211"
"28","20000","3","7","1","0.5","365","0.1","523","0.24745","0.0165","0.031","0.70505"
"12","20000","3","7","1","0.5","365","0.1","613","0.2202","0.0188","0.03705","0.72395"
"5","20000","3","7","1","0.5","365","0.1","638","0.228","0.01925","0.03435","0.7184"
"15","20000","3","7","1","0.5","365","0.1","642","0.2217","0.016","0.03425","0.72805"
"8","20000","3","7","1","0.5","365","0.1","623","0.2426","0.0142","0.03045","0.71275"
"3","20000","3","7","1","0.5","365","0.1","622","0.2409","0.01625","0.03075","0.7121"
"20","20000","3","7","1","0.5","365","0.1","623","0.78845","0","0","0.21155"
"19","20000","3","7","1","0.5","365","0.1","524","0.22815","0.0178","0.03395","0.7201"
"10","20000","3","7","1","0.5","365","0.1","475","0.2323","0.01685","0.0346","0.71625"
"4","20000","3","7","1","0.5","365","0.1","635","0.24255","0.01655","0.03425","0.70665"
"18","20000","3","7","1","0.5","365","0.1","647","0.2306","0.0158","0.0335","0.7201"
"12","20000","3","7","1","0.5","365","0.1","614","0.21535","0.0206","0.0368","0.72725"
"15","20000","3","7","1","0.5","365","0.1","643","0.2247","0.0145","0.0333","0.7275"
"5","20000","3","7","1","0.5","365","0.1","639","0.23055","0.01805","0.0345","0.7169"
"13","20000","3","7","1","0.5","365","0.1","635","0.232","0.0146","0.0324","0.721"
"6","20000","3","7","1","0.5","365","0.1","601","0.2523","0.0169","0.03075","0.70005"
"7","20000","3","7","1","0.5","365","0.1","426","0.25145","0.0205","0.0335","0.69455"
"17","20000","3","7","1","0.5","365","0.1","456","0.22965","0.0191","0.0392","0.71205"
"28","20000","3","7","1","0.5","365","0.1","524","0.24305","0.0187","0.03205","0.7062"
"15","20000","3","7","1","0.5","365","0.1","644","0.22085","0.0174","0.03245","0.7293"
"18","20000","3","7","1","0.5","365","0.1","648","0.2266","0.01825","0.03285","0.7223"
"5","20000","3","7","1","0.5","365","0.1","640","0.2271","0.0187","0.0357","0.7185"
"8","20000","3","7","1","0.5","365","0.1","624","0.24015","0.0155","0.03075","0.7136"
"21","20000","3","7","1","0.5","365","0.1","423","0.26275","0.01805","0.03505","0.68415"
"4","20000","3","7","1","0.5","365","0.1","636","0.2388","0.0181","0.03435","0.70875"
"10","20000","3","7","1","0.5","365","0.1","476","0.22775","0.01835","0.0361","0.7178"
"9","20000","3","7","1","0.5","365","0.1","537","0.23515","0.01275","0.0298","0.7223"
"13","20000","3","7","1","0.5","365","0.1","636","0.22835","0.0173","0.03135","0.723"
"6","20000","3","7","1","0.5","365","0.1","602","0.2472","0.0195","0.0316","0.7017"
"15","20000","3","7","1","0.5","365","0.1","645","0.22425","0.0151","0.0327","0.72795"
"14","20000","3","7","1","0.5","365","0.1","583","0.2252","0.01725","0.03455","0.723"
"2","20000","3","7","1","0.5","365","0.1","631","0.23555","0.0153","0.03205","0.7171"
"20","20000","3","7","1","0.5","365","0.1","624","0.78885","0","0","0.21115"
